,id,label,tokenized
1927,7819329,0,"['거', '뭐', '지', '거', '영화']"
1928,6476570,1,"['진짜', '죽다', '꼭', '보다', '되다', '같다', '영화', '임', 'ㅠㅠㅠ', '대', '바규', 'ㅠㅠㅠㅠ', '내', '난', '지', '햇', '갈리다']"
1929,8656686,0,"['점', '여기', '없다', '점도', '그런데']"
1930,1383898,0,"['이건', '무슨', '내용', '없다']"
1931,5470260,1,"['당신', '형제', '직장', '동료', '선후배', '가족', '삶', '을', '살아가다', '사랑', '사람', '이야기']"
1932,8597670,1,"['짜리몽땅', '파이팅']"
1933,6693184,0,"['인간', '적', '너무', '재미없다']"
1934,4600611,1,"['어리다', '때', '완전', '재미있다', '보다', '영화', '어디서', '다시', '구', '없다', 'ㅜㅜ']"
1935,4765336,0,"['별', '반개', '아깝다']"
1936,9663016,1,"['드라마', '시청률', '팬', '으로써', '마음', '안좋다', '나', '깨', '달다', '시청률', '낮다', '재밌다', '마음', '깊이', '느끼다', '드라마', '라', '는걸']"
1937,9235434,1,"['최고', '중', '하나', '이다', '영화']"
1938,6903007,0,"['아', '재미없다', '여친', '짜증', '내다', '싸우다', 'ㅁ']"
1939,5214318,1,"['의미', '있다', '영화']"
1940,5466552,1,"['이렇다', '명작', '이렇게', '저', '평점', '이라니', 'ㅠㅠ', '최고', '영화', '이다', '역']"
1941,9606315,1,"['구관', '명관', '이다']"
1942,8014145,0,['기']
1943,9242673,0,"['어색하다', '연기', '어쩔', '거', '야']"
1944,7837453,0,"['쓰레기', '드라마', '천식', 'ㅉㅉ']"
1945,6417974,0,"['늘다', '특히', '나', '주제', '살리다', '못', '설정', '오히려', '암', '적요', '인', '이다']"
1946,8184122,1,"['두', '말', '필요', '없다', '인생', '최고', '애니메이션', '영화', '이다', '하루히', '영원하다']"
1947,10016416,1,"['진짜', '볼', '만', '함']"
1948,8644089,0,"['밉다', '확인', '동영상', '영화', '절대', '클릭', '금지']"
1949,9454504,1,"['유전', '무죄', '무전', '유죄']"
1950,8701185,0,"['예고편', '보다', '가다', '개다', '말다', '네', '그냥', '몬스터왕국', '보다', '김준호', '추천', '몬스터왕국', '이자나']"
1951,7309345,1,"['격투', '액션', '최고', '걸작', '누구', '흉내', '내다', '없다', '액션', '많이', '들다', '따르다', '애쓰다', '허다', '접', '많다', '양', '놈', '액션영화', '경전', '같다', '영화']"
1952,284234,1,"['저', '포스터', '인상', '깊다', '다예']"
1953,10271105,0,"['왜', '평점', '주다', '곳', '에는', '없다']"
1954,9853150,0,"['우선', '평점', '점', '이유', '현재', '평점', '너무나', '높다', '때문', '이다', '간략하다', '영', '화보', '내내', '엄청나다', '불편', '햇', '다', '서울시장', '후보', '아내', '엄정화', '나오다', '서른', '넘다', '섹시', '가수', '몸', '착', '달라붙다', '가슴', '거의', '다', '보이다', '의상', '을', '입다', '춤', '을', '추다', '때', '불쾌하다', '넘다', '상당하다', '안좋다', '기분', '을', '느끼다', '해주다']"
1955,9142573,1,"['하', '시방', 'ㅡㅡ']"
1956,10010858,1,"['나', '월', '고치다', '로봇', '같이', '일', '때', '움', 'ㅠ', '우리', '순수', '손', '만', '잡다', '보다', '로봇', '돌아오다', '때', '울컥', '함', 'ㅠ', '진심', '월', '이브', '두', '마디', '지만', '재미', '지고', '귀엽다', '사랑스럽다', '앙증맞다', '영화', '보다', '서다', '다행']"
1957,9815402,1,"['김선빈', '님', '연기력', '감탄', '하고', '가다', '다른', '배우', '연기', '정말', '멋지다']"
1958,2800038,0,"['아', '정말', '제대로', '실망', '스러운', '영화', 'ㅡㅡ', '차다', '돈', '아깝다', '이딴', '걸왜', '보다']"
1959,9603342,1,"['의외', '꿀잼', '이다']"
1960,1445623,0,"['원작', '너무', '좋다', '일본', '영화', '리메이크', '늘', '한심하다']"
1961,5222537,1,"['난', '평소', '역사', '관심', '잇다', '이렇다', '보물찾기', '미지', '모험', '열', '라', '좋아하다', 'ㅋㅋ', '대박', 'ㅋㅋㅋ']"
1962,9410714,0,"['제보', '니까', '장', '백', '기다']"
1963,10064048,0,"['최고', '희극배우', '찰리채플린', '만세']"
1964,4473720,0,"['사랑', '이야기', '전개', '차다', '불편하다']"
1965,9157293,1,"['한정', '되다', '공간', '안', '에서', '캐릭터', '스토리', '로', '승부', '영화', '빵빵', '터지다', '블록버스터', '질리다', '때', '보다', '좋다']"
1966,10233849,0,"['어차피', '우승', '송민호']"
1967,8692160,0,"['ㅋㅋㅋ', '어이없다', '그저', '웃다']"
1968,9127298,0,"['쓰레기', '채우다']"
1969,9840375,0,"['이런', '걸', '우리나라', '에서', '왜', '개봉', '함']"
1970,4366451,0,"['출연', '배우', '지금', '보다', '부끄럽다', '만', '영화']"
1971,3227818,0,"['뮤직', '비됴', '짜다', '집기', '따로', '없다', '영화', '학년', '생', '실습', '작품', '이라', '해도', '이보', '다', '쓰레기', '일수', '없다']"
1972,8126237,0,"['만', '표', '로', '무슨', '대국민', '투표', '라고', '사기', '치고', '어휴', '박시환', '가다', '생각', '만', '해도', '끔찍하다']"
1973,3217607,0,"['하숙집', '아줌마', '그', '아줌마', '딸', '연인', '인', '하숙', '생', '사궈', '서', '아기', '갖다', '불쾌하다', '영화']"
1974,10252730,0,"['최최최', '최악', '악', '악', '악']"
1975,9857789,1,"['점', '외', '줄', '수', '있다', '점수', '없다']"
1976,8322589,0,"['동성애', '대한', '편견', '불쾌감', '을', '심다', '영화']"
1977,6230798,1,"['크다', '재미', '없다', '나름', '대로', '의미', '있다', '명의', '배우', '데뷰', '영화', '라', '새롭다']"
1978,10258365,0,"['이건', '진짜', '점', '적당하다', '평점', '내다', '되다', '화끈하다', '액션', '있다', '아니다', '반전', '엄청나다', '아니다', '노', '출신', '있다', '아니다', '보다', '살짝', '잠들다']"
1979,9505882,0,"['때', '부터가', '쓰레기', '이다']"
1980,1227915,1,"['잘못', '차다', '햇', '지만', '아이', '통해', '불행하다', '남자', '행복하다']"
1981,8561008,1,"['영화', '에서', '하지원', '캐릭터', '진짜', '신경질', '나다', '불필요하다', '캐릭터', '아니다', '싶다', '극', '흐름', '을', '망치', '고', '분위기', '다', '깨다', '떽땍거리', '소리', '정말', '영화', '끄다', '버리다', '정도', '나', '하지원', '호감', '인데', '땐', '아니다', '싶다']"
1982,8194415,1,"['난', '재밌다', '보다', '왜', '그렇다', 'ㅋ']"
1983,10162547,1,"['굿', '굿', '굿']"
1984,1476726,0,"['쓰레기', '중', '쓰레기', '영화', '모든', '것', '쓰레기', '다']"
1985,7101882,0,"['정형', '화', '되다', '스릴러', '킬링타임', '용']"
1986,9344369,0,"['더럽다', '게', '영화', '냐']"
1987,10119469,0,"['라고', '두', '시간', '동안', '설명', '느낌']"
1988,4720680,0,"['사랑', '전쟁', '비디오', '버전']"
1989,8940303,1,"['이영화', '중학교', '때', '또', '보다', '요', '학년', '때', '보다', '진짜', '너무', '용암', '되게', '신기하다', '용암', '만', '보다', '근데', '맨', '마지막', '남자', '주인공', '아저씨', '용암', '빠지다', '죽다']"
1990,5786589,0,"['젠', '측은하다', '지기', '까지', '니콜라스', '케이', '지']"
1991,8108090,0,"['막장', '보다', '더', '못', '드라마', '걸', '보고', '웃다', '건지다', '울', '라는', '건지다', '작가', '분', '드라마', '쉬다', '쓰다', '아니다']"
1992,10238717,1,"['시대', '앞서', '간', '영화', '화려하다', '액션', '속', '지금', '고민', '많다', '내용', '담기다', '영화', '정말', '시절', '에일리언', '터미네이터', '등등', '시대', '앞서', '간', '영화', '차다', '많다']"
1993,8759521,0,"['옛날', '보다', '영화', '지만', '이해', '힘드다', '영화인', '것', '확실하다']"
1994,9733437,1,"['여', '년', '흐르다', '두', '기억', '남다', '사랑', '대해', '생각', '보다', '유쾌하다', '영화']"
1995,9933050,1,"['포스터', '굉장하다', '도발', '적임', '주연', '자매', '얘기', '만', '아니다', '카페', '조연', '스토리', '꽤', '재밌다']"
1996,6055691,0,"['전개', '억지스럽다', '연출', '조금', '산만하다', '소품', '어색하다', '비행기', '씬', '어쩔', '수', '없다']"
1997,8188134,1,"['은근', '무섭다', '점', '정도', '되다', '결말', '아쉽다']"
1998,6170932,0,"['아', '심각하다', '정도', '였음']"
1999,6130924,0,"['보고', '있다', '나', '자신', '쪽', '팔리다', '정도', '로', '저급하다', '썰렁하다']"
2000,5483513,0,"['별', '내용', '없다', '그냥', '관련', '영화', 'ㅅㅅ', '그저', '그렇게', '나오다']"
2001,5536289,0,"['만화책', '을', '안', '보다', '보지', '말다']"
2002,5679340,1,"['것', '진짜', '재밌다', '보다']"
2003,7161606,1,"['웃기', '고', '재밌다']"
2004,7946276,0,"['김구라', '신동엽', '눈치', '보다', '말', '을', '못', '어떻다', '김구라', '씨', '썰전', '때', '랑', '막상', '입장', '바뀌다', '이도', '저', '못', '그렇다', '사람', '인맥', '이라도', '남다', '신동엽', '씨', '객관', '적', '더', '레벨', '위인', '건', '확실하다', '같다']"
2005,8819984,1,"['우리', '영호', '처럼', '변하다', '갈다', '너무', '두렵다']"
2006,7726424,0,"['재미없다', '같다']"
2007,4042338,0,['비추다']
2008,6689411,0,"['별', '반개', '아깝다', '영화', '멀쩡하다', '배우', '을', '류', '배우', '로', '추락', '시킴', '각본', '연출', '영상', '모두', '수준', '이하']"
2009,8502348,0,"['평점', '후기', '정도', '로', '심각하다', '처음', '봄', 'ㅋㅋ', '티비', '볼랫더', '니', '패스']"
2010,6285539,1,"['정말', '이지', '다시', '보다', '보다', '없다', '보다', '방법', '없다', '제발']"
2011,10191397,1,"['나', '에게', '아직', '이란', '영화', '익숙하다', '않다', '그래서', '이영화', '더', '새롭다', '아름답다', '주인공', '파르비스', '파', '라츠', '흡사', '무림', '고수', '같다', '내공', '있다', '눈빛', '나르다', '사로자다', '전체', '적', '인', '미장센', '이나', '음향', '물론', '이고', '절제', '되다', '모든', '장치', '적', '인', '것', '좋다']"
2012,2652855,1,"['재밌다', '왜', '태클']"
2013,6490484,1,"['애틋하다', '느껴지다', '너무', '좋다', '최근', '에는', '로맨스', '류', '영화', '찾아보다', '힘드다', '앞', '볼', '기회', '많아지다', '바람', '이다']"
2014,4883739,0,"['완전', '찝찝하다', '영화']"
2015,10177270,1,"['이상형', '바뀌다']"
2016,10074081,0,"['시간', '아깝다', '움', '공포영화', '판', '질', '을', '떨어뜨리다', '혹시', '시간', '버리다', '싶다', '신다', '강추']"
2017,9559295,0,"['화가', '나다', '화가', '나다']"
2018,8974326,0,"['아이고', '배다', '눈물', '앞', '을', '가리다']"
2019,5460666,1,"['중국', '이야기', '라서', '안', '보다', '감동', '돋다', '실화', '라니', 'ㅠ', '꼭', '보다']"
2020,8147817,0,"['정은채', '연기', '드럽다', '못', 'ㅉㅉㅉ']"
2021,9762729,1,"['가족', '첩보', '스릴러', '인', '완성', '높다', '작품', '인간', '심리', '이해', '그리고', '가족', '애', '자다', '녹이다', '긴장감', '몰입도', '높다', '웰', '메이드', '드라마']"
2022,9230804,0,"['제', '작', '진', '갑', '이냐', '멘탈', '레기', '달', '겨우', '버', '놈', '연예인', '을', '무시', '나중', '유연석', '손호준', '바로', '크게', '뜨다', '꽃', '보다', '청춘', '섭외', '요청', '거절', '기사', '뜨다', '좋다']"
2023,5569357,0,"['읭', '세계', '인정', '영화', '저건', '뭐', '야']"
2024,6172302,0,"['정말', '후진', '드라마', '후처', '또한', '벌', '받다', '쥐', '남편', '아이', '아니다', '다른사람', '아이', '가지다', '불륜', '이징']"
2025,1348804,1,"['년', '지나다', '그', '때', '사람', '보고', '감동', '받다', '마스터피스']"
2026,5398324,1,"['천국', '보다', '아름답다', '것', '사랑']"
2027,5051423,1,"['재밌다', '독립영화', '많이', '발전', '좋다']"
2028,6621957,0,"['몰다', '떡', '몰다', '떡']"
2029,8665573,1,"['요즘', '거때메', '시험', '이고', '뭐', '고', '다', '때리다', '보고', '잇다', '어쩌', '실', '꺼', '예요', 'ㅠㅠ']"
2030,3533060,0,"['뭐', '냐', '거', 'ㅡ']"
2031,1695265,0,"['드라마', '인지', '액션', '영화', '인지', '쩝']"
2032,7375716,0,"['감독', '씨발', '바쁘다', '아니다', '이따위', '로', '찍', '을', '이유', '없다', '직선', '가다', '길', '놔두다', '돌아가다', '두다', '획기', '적', '이라고는', '않다', '영화인', '특권', '의식', '그', '촬영', '행위', '대한', '미화', '듬뿍', '담기다', '따다', '그리고', '전체', '적', '인', '내용', '재미', '없다', '의미']"
2033,8721628,1,"['제대로', '되다', '로맨틱', '코', '메다', '물이', '네', '대박']"
2034,4812970,0,"['한마디', '로', '별', '재미', '없다']"
2035,10014155,0,"['정말', '미치다', '재미없다', '무슨', '년대', '중국', '괴기', '판타지', '물', '마냥', '시대', '뒤', '떨어지다', '연출', '분장', '력', '스토리', '반전', '또한', '너무', '뻔하다', '아니다', '솔직하다', '반전', '인', '줄', '모르다', '처음', '부터', '계속', '복선', '깔리다', '뭐', '반전', '인지', '흔', '하디', '흔하다', '미드', '반전', '만도', '못', '애', '영화']"
2036,8929290,1,"['말', '그대로', '우리', '선희', '정유미', '매력', '덩어리']"
2037,7226690,0,"['조카', '재미없다', '스릴', '이라고는', '찾아보다', '없다', '흑인', '자식', '입도', '없다', '힘', '없다', '찌질하다', '그렇다', '잇다', '딱', '서프라이즈', '진실', '혹은', '거짓', '나오다', '되다', '스토리']"
2038,5132383,0,"['어이없다', '웃기', '고', '지기', '아빠', '가왜', '나오다', '아직도', '의문', '날', '패닉', '상태', '로만', '든', '최악', '영화']"
2039,8230958,0,"['아', '놓다', '이제', '안', '보다', '시간', '아깝다', '따오다', '늘', '진정', '대박', '스트레스', '만', '받다', '별', '반개', '주기도', '아깝다']"
2040,10150264,0,"['완성', '너무', '낮다', '마지막', '내용', '에서', '기사', '열차', '멈추다', '되다', '막', '폭탄', '해체', '하고', '수갑', '끊다', 'ㄹ', '려', '하고', '난리', '네']"
2041,7279411,1,"['사랑', '너무', '복잡하다', '시작', '보다', '새롭다', '시작', '단순하다', 'ㅋㅋㅋ']"
2042,4393864,0,"['요란하다', '뿐', '짜임새', '없다', '액션', '약하다']"
2043,9990693,0,"['오다', 'ㅋㅋ', '언', '제', '쩍', '스티븐', '시', '걸이', '냐', 'ㅋㅋ']"
2044,10199896,0,"['다시', '보다', '시도', '하고', '시도', '지루하다', '결국', '엔', '마지막', '엔', '나레이션', '마무리']"
2045,8928950,1,"['죄', '짓다', '못', '사다', '참말', '로']"
2046,9795660,1,"['캬', '역시', '레젼드', '미인', '요즘', '토나오다', '골빈', '된장', '년', '비', '진정', '여신', '이다', '성형', '들다', '사라졋으', '면', '토나오다']"
2047,8060162,1,"['아', '나', '진짜', '거', '짱', '지다', '요즘', '시험', '기간', '인데', '봄내', '원래', '지', '빈', '오빠', '팬', '이라서', '보다', '계속', '보다', '졸잼', '중간', '중간', '울다', '웃다', '겁나다', '감동', '적', '이고', '혜결', '복녀', '님', '따르다', '기여', '엉', '복녀', '님', '누군지', '알다', '끝', '깔다', '닥본할끙']"
2048,9981067,1,"['솔직하다', '베드', '신', '보다', '보다', '되다', '영화', '인데', '중간', '중간', '대사', '몰입', '되다', '처음', '부터', '끝', '가지', '풀', '로', '보다', '되어다', '원작', '책', '으로는', '읽다', '보다', '못', '책', '한번', '보다', '감명', '깊다', '보다']"
2049,5745386,1,"['차다', '쉬다', '않다', '사이', '인데', '잔잔하다', '감동', '있다', '영화', '네', '요', '마음', '여유', '생기다', '가을', '이다']"
2050,9208543,1,"['울', '고', '웃다', '많다', '것', '을', '느끼다', '해주다', '멋지다', '드라마', '장혁', '장나라', '또', '드라마', '만들다', '줄다']"
2051,7361597,1,"['국가', '이념', '정치', '죄파', '떠나다', '이렇다', '영화', '만들어지다', '것', '자체', '의미', '찾다', '수', '있다']"
2052,6784464,0,"['밑', '놈', '때문', '점', '주다']"
2053,5866966,1,"['부산', '왜', '개봉', '안해', '요']"
2054,4153497,1,"['오늘', '대학로', '에서', '방송국', '에서', '열심히', '기회', '찾다', '분들', '힘내다']"
2055,9662013,1,"['소녀시대', '유리', '주연', '출연', '빛나다', '영화인', '것', '같다', '유리', '상대', '배역', '서인국', '보다', '더', '멋지다', '남자', '캐스팅', '되어다', '맞다', '보다', '그리고', '내용', '중', '서인국', '악역', '아니다', '이종석', '을', '경쟁자', '로', '보고', '이종석', '서인국', '을', '그냥', '친구', '로', '보다', '같다']"
2056,6776624,1,"['기수', '말', '만나다', '전설', '을', '만들다']"
2057,8508506,0,"['영상', '미도', '훌륭하다', '배우', '연기', '나쁘다', '않다', '거지같다', '각본', '늘어지다', '편집', '허다', '접', '연출', '력', '영화', '쓰레기', '로', '만들다', '결말', '최악']"
2058,9649694,1,"['휴머니즘', '뭔', '지', '제대로', '느끼다', '해주다']"
2059,8504181,1,"['재밌다', '시청률', '많이', '안', '나오다', 'ㅋ']"
2060,11012,0,"['으', '최악', '이다']"
2061,8673836,1,"['진짜', '재미있다', '대박', '역시', '신하균']"
2062,8017695,0,"['망가지다', '그냥', '볼', '만하', '다']"
2063,230713,0,"['유치하다', '엉', '성하다', '급', '에이리언', '영화']"
2064,9336304,0,"['아', '최악', '이다', '삼국지', '책', '을', '한번', '더', '읽다', '게', '더', '좋다']"
2065,3122241,0,"['아', '그냥', '그저', '안마방', '사장', '님', '불쌍하다', '이건']"
2066,10179435,1,"['재미', '잏', '기다', '맨', '마지막', '부분', '너', '무산', '으로가', '버리다', '갑자기', '가족', '이다', '만나다', '해피엔딩', '이지만', '맨', '마지막', '부분', '그렇다']"
2067,8966306,0,"['미래', '꿈', '영화감독', '인', '초딩', '첫', '작품', '같다', '느낌', '듭니', '다']"
2068,4922288,0,"['별', '반개', '아깝다', '이상하다', '무섭다', '영화', '물론', '안', '보다']"
2069,9292755,1,"['초등학생', '시절', '접', '스파이더맨', '부작', '을', '히어로', '물', '매니아', '되다', '지금', '다시', '찾다', '리부트', '후', '세계관', '확장', '신경', '쓰다', '있다', '독립', '되다', '세계관', '으로써', '깊다', '여운', '재미', '주다', '샘', '레이미', '감독', '토비', '맥과이어', '스파이더맨', '부', '작다', '정말', '최고', '라', '말', '하고', '싶다']"
2070,10199255,0,"['발연기', '라는', '말', '아깝다', 'ㅜㅠ', '내용', '둘째', '치고', 'ㅜㅠ']"
2071,3971777,0,"['루저', '쏘다', '올리다', '작다', '공']"
2072,129939,1,"['한번', '보다', '빠져들다', '버리다', '재미있다', '사신', '드라마']"
2073,9349066,1,"['네이버', '평점', '신뢰', '못', '사람', '이지만', '설', '래', '임의', '감정', '을', '잊다', '있다', '이영화']"
2074,175311,0,"['두', '마리', '토끼', '잡다', '다', '놓치다']"
2075,7430424,0,"['여주', '해결', '책', '알다', '마라톤', '연습', '매일', '달다', '건강', '챙기다', '귀신', '피하', '고', '일석이조', '지', '좋다', '좋다']"
2076,6272015,0,"['지루함', '연속', '하지만', '결말', '지루하다', '고로', '첨부', '터', '끝', '까지', '지루하다', '영화']"
2077,9112733,1,"['너와나', '우린', '최고', '야']"
2078,8961078,0,"['퀄리티', '주원', '김아중', '나오다', '뽀로로']"
2079,10075326,1,"['제', '그', '로우', '영화', '못', '보다', '그', '로우', '영화', '번', '꼭', '보다']"
2080,10227517,0,"['내', '가주', '점', '절대', '점', '아니다', '점', '을', '주다', '싶다', '마음', '이다']"
2081,2386214,1,"['최고', '군', '행동', '하나', '말투', '하나', '에서', '센스', '묻다', '나다', 'ㅋㅋ']"
2082,8017845,1,"['역시', '산드라', '블록', '누님']"
2083,4589046,0,"['이영화', '찾아다니다', '내', '심', '스럽다']"
2084,9225055,1,"['그냥', '별', '생각', '없이', '보다', '생각', '해보다', '감탄사', '터지다', '영화']"
2085,9769907,1,"['버지니아', '데이빗', '클레어', '자유롭다', '해주다']"
2086,7161472,1,"['정말', '최고', '보다', '보다', '재밌다', '영화', '있다', '영화', '바로', '그렇다', '영화', '이다']"
2087,8317138,1,"['음모론', '무리수', '환상', '조화']"
2088,10079163,0,"['여기', '빨갱이', '집합소', '구나', '아주', '가관', '이다', '가관', '이야']"
2089,8913608,1,"['메인', '시나리오', '임팩트', '적다', '것', '같다', '뭐', '두다', '보다']"
2090,4919418,0,"['아오', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅅㅂ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
2091,5815303,1,"['세상', '위대하다', '진리', '가장', '평범하다', '속', '있다', '다', '들다', '그저', '지나치다', '쉽다', '병사', '싯달']"
2092,788149,1,"['마지막', '감동', '적', '이어서', '울', '뻔', 'ㅎ']"
2093,8064427,1,"['저', '거', '안', '보다', '데', '왠지', '재밌다', '겄', '같다', '잠시', '만', '요', '호감', '꾹', '가시다', '안', '그렇다', 'ㅗㅃㅋ', '나르다']"
2094,4233217,1,"['사람', '마다', '보다', '관점', '다르다', '저', '재미있다', '보다']"
2095,4926349,1,"['난', '꼬맹일때', '보다', '정말', '쓰러지다', '아', '라', '써다']"
2096,7972839,0,"['인생', '아직도', '보고', '배우다', '것', '많다', '하지만', '난', '왜', '이렇게', '움', '추리', '고', '있다']"
2097,6153919,0,"['의견', '을', '존중', '않다']"
2098,5693940,0,"['이건', '뭥미']"
2099,620265,1,"['결혼', '하고', '싶다', '지다', '영화', 'ㅎㅎ']"
2100,2186292,0,"['졸라', '허무하다', '고', '딱지', '만', '성', '에서', '뭘', '건지다', '점도', '주기', '아깝다']"
2101,10009448,1,"['어리다', '떄', '좋아하다', '영화', '인데', '지금', '보다', '재밌다']"
2102,5210313,0,"['나', '자다', '그냥', '영화관', '팝콘', '이나', '먹다']"
2103,7970426,0,"['휴대폰', '카메라', '안', '보여주다', '곳', '없다', '감독', '세', '끼', '약', '빨', '고', '영화', '만들다', 'ㅣ']"
2104,8020498,1,"['주인공', '술', '취해', '살인', '을', '일삼', '고', '항상', '운', '좋다', '말년', '그', '죄', '다', '받다', '되다', '철', '없다', '시절', '자신', '웨스턴', '무비', '이별', '을', '고하', '작품', '이라', '생각', '되다', '인생', '대한', '성찰', '묻다', '클린트', '영화', '좋다']"
2105,9562949,1,"['흔하다', '신', '파일', '거', '라', '예상', '예술', '영화', '더구나']"
2106,5846588,1,"['괜츈타', '내', '외국', '가면', '나다', '이방인', '이다']"
2107,7974428,1,"['아니다', '왜왜왜', '증거', '있다', '미궁', '사건', '이여', '차다', '이해', '못하겄내', 'ㅅㅂ', '이르다', '안되다', '사다', '모르다', '하문', '미제', '사건', '되다', 'ㅈ', '정말', '골', '때리다', '경찰', '느그', '머', '진짜', '중거', '있다', '잡다', '치다', '넣다', '되다', '아니다', '골', '따리', '네']"
2108,7448670,1,"['난', '재미있다', 'ㅋ']"
2109,7061129,1,"['초반', '지리다', '중반', '부터', '재미', '터지다', '역시', '군인', '이라', '주인공', '화끈하다', '평점', '점', '대', '나오다', '만', '재미', '던데', '넘다', '낮다', '거', '같다', '점', '줌']"
2110,206808,0,"['백성현', '최불암', '차인표', '전광렬', '씨', '땜', '점안', '그러면', '점']"
2111,1594085,0,"['급', '영화', '전용', '배우', '장끌', '로드', '반', '담', '킬링타임', '용', '영화']"
2112,5114222,0,"['실망', '미화', '시키다', '건', '그만']"
2113,7552240,1,"['재미', '감동', '있다']"
2114,9816539,0,"['결국', '엄마', '죽이다']"
2115,9432106,1,"['재다', 'ㅜ', 'ㅜ', 'ㅋ', '같이', '볼', '사람', '손손']"
2116,172605,0,"['그냥', '그저', '별', '시리']"
2117,5981473,1,['최고다']
2118,8695976,0,"['대역', '더', '맘', '드넹', 'ㅋㅋㅋㅋ']"
2119,6191463,1,"['정말', '재밋', '게', '보다', '작품', '이다', '왜', '이제', '서다', '보다']"
2120,1549743,1,"['속단', '금물']"
2121,9506324,1,"['하나님', '살리다']"
2122,8309315,1,"['예', '회장', '매력', '걷다', '잡다', '없다', '무간도', '시리즈', '다른', '작품', '등장인물', '거의', '완전하다', '다르다', '불구', '하고', '다른', '무간도', '시리즈', '자다', '조화', '되다', '작품', '만이', '주다', '매력', '또한', '상당하다', '침', '먹방', '정말', '압권', '예', '회장', '카리스마', '대부', '돈', '꼴레오네', '연상']"
2123,9031061,1,"['다', '끝나다', '재미있다', '바로바로', '말', '못', '하고', '빙빙', '돌리다', '때', '우', '라', '통', '터지다']"
2124,8817747,0,"['오늘', '출연자', '뒷', '스크린', '배경', '욱일승천기', '연상', '케', '배경', '이라', '상당하다', '기분', '안좋다', '마지막', '출연자', '옆', '배경', '일장기', '연상', '케', '하', '배경', '이라', '일맥상통', '듯', '게', '뭔가', '싶다', '무슨', '의도', '있다', '건가', '요', '해명', '필요하다']"
2125,701738,1,"['왜', '한국인', '간', '들이다', '배', '끼다', '말', '않다', '해도', '알다']"
2126,6761840,1,"['샤워씬', '아직도', '잊다', '못']"
2127,9115532,1,"['상처', '투성이', '인', '한국인', '을', '위', '어제', '추기경', '님', '계시다', '오늘', '교황', '님', '께서', '치유', '가다', '고난', '나르다', '찾다', '때', '피하', '고', '싶다', '내', '마음', '노래', '부르다', '때', '인간', '으로서', '사', '제로', '서', '격었', '을', '그', '분', '고난', '눈물', '흐르다', '땅', '이런', '어른', '덥다']"
2128,4903107,1,"['카이', '뒤', '시네마', '년', '최고', '영화', '위', '선정', '그만큼', '깊이', '있다', '영화', '다']"
2129,8895793,1,"['역사', '왜곡', '스토리', '약간', '실망', '스럽다', '웟', '지만', '액션', '연출', '워낙', '뛰어나다', '별개']"
2130,7070900,1,['ㅎㅎ']
2131,7445092,1,"['영화', '재미', '보다는', '메세지', '전', '같다', '잔잔하다', '그다음', '장면', '궁금하다', '만들다', '영화']"
2132,2385982,1,"['마지막', '화', '한번', '만', '해주다', '제발', '요', 'ㅜㅜ', '마지막', '화', '멋있다', 'ㅜㅜ']"
2133,9493221,0,"['아래', '김프', '리맨', '균형', '을', '맞추다']"
2134,9971210,0,"['게', '전부', '다', '감독', '탓', '이다']"
2135,5946657,0,"['수다', '쟁이', '강도', '남', '쥐다', '공', '여유', '있다', '인질', '때문', '정신', '하나', '없다']"
2136,8097341,0,"['이런', '삼류', '쓰래', '기', '영화', '없다', '덤', '조차', '아깝다', '절댜', '보지', '말르다', '인생', '가당', '시간', '낭비', '되다', '임']"
2137,7701705,1,"['민세', '연', '박영린', '넘다', '이쁘다']"
2138,7552798,1,"['좋다', '슬프다', 'ㅠㅠ']"
2139,5758048,1,"['요즘', '이렇다', '영화', '본적', '있다']"
2140,8950870,0,"['호러영화', '만들다', '왜', '이렇게', '재미없다', '만드', '나']"
2141,7736405,1,"['사랑스럽다', '내용']"
2142,7030708,1,['짱']
2143,9587863,0,"['딱하다', '노래', '말고는', '건지다', '없다', '남녀', '캐릭터', '매력', '적', '이지', '않다', '게', '가장', '크다', '문제', '고', '내용', '너무', '유치하다', '흘러가다', '것']"
2144,2226080,0,"['무섭다', '않다']"
2145,1132315,1,"['얼마나', '웃다', 'ㅎㅎㅎ', '신선하다']"
2146,1264036,1,"['꽤', '재다', 'ㅋㅋ', '웃음', '짓다', '애니']"
2147,312962,0,"['감독', '무슨', '목적', '만들다']"
2148,7486817,1,"['이건', '다시', '보다', '수작']"
2149,8189970,1,"['추천', '경', '제', '영화', '이다']"
2150,5909291,1,"['그', '영화', '시대', '앞서다', '관념', '을', '앞', '지르다']"
2151,6102099,0,"['케이블', '공중파', '자리', '잡다']"
2152,7026698,1,"['점', '점', '뭐', '냐', '명작', '을', 'ㄷㄷ', '년대', '정도', '퀼리티', '영화', '얼마나', '있다', '보고오다']"
2153,2973269,1,"['여자', '넘다', '못', '생기다', '연기', '재수없다', '아쉽다', '네', '여', '그것', '만', '아니다', '진짜', '멋지다', '영환', '데']"
