word,index
든지,2227
소개팅,2228
헬리콥터,2229
정체,2230
기운,2231
바위,2232
둔하다,2233
불러일으키다,2234
기차역,2235
멀다,2236
선글라스,2237
이라고는,2238
소문,2239
내기,2240
생판,2241
돼지고기,2242
별일,2243
가설,2244
언니,2245
다행,2246
성과,2247
기린,2248
어이없다,2249
극장,2250
씨,2251
흙,2252
반납,2253
감사,2254
두껍다,2255
기름,2256
happy,2257
birthday,2258
mary,2259
중반,2260
애제,2261
신고,2262
만성,2263
요통,2264
로만,2265
소금,2266
건네주다,2267
신자,2268
부담,2269
1-800,2270
-,2271
446-2581,2272
이용,2273
위협,2274
창밖,2275
밀지,2276
차라리,2277
동굴,2278
시베리아,2279
임시,2280
방편,2281
오지,2282
실업자,2283
넌더리,2284
무지하다,2285
오만하다,2286
국가,2287
2년,2288
로봇,2289
대량생산,2290
서울,2291
노예,2292
제도,2293
인륜,2294
범죄,2295
일부,2296
야채,2297
타이어,2298
공장,2299
250,2300
통증,2301
줄이다,2302
경매,2303
3일,2304
굼금,2305
탈출,2306
우유,2307
맛보다,2308
애견,2309
자존심,2310
제한,2311
라니,2312
리라,2313
외우다,2314
전환,2315
살빼다,2316
출석,2317
사교,2318
사고,2319
5,2320
더러,2321
종양,2322
해석,2323
말썽,2324
휘,2325
말리,2326
손수레,2327
모래,2328
채우다,2329
삼키다,2330
곰곰하다,2331
증상,2332
낮잠,2333
도중,2334
안전,2335
책임지다,2336
혈관,2337
부로,2338
영국,2339
라도,2340
식당,2341
여러가지,2342
귀,2343
기울이다,2344
채용,2345
종일,2346
두운,2347
유명하다,2348
인플루엔자,2349
경주,2350
참가,2351
미팅,2352
앞서,2353
만찬,2354
얼다,2355
뻔하다,2356
쫓다,2357
졸업식,2358
하모니카,2359
알레르기,2360
연구,2361
개발,2362
다다르다,2363
기억나다,2364
문장,2365
외모,2366
평가,2367
천문학,2368
신생,2369
기껏,2370
현주소,2371
한기,2372
취향,2373
이마,2374
뽀뽀,2375
겨울방학,2376
관대하다,2377
사람인,2378
의문,2379
독립,2380
값어치,2381
죽음,2382
세금,2383
넓다,2384
기자회견,2385
일정,2386
음식점,2387
붐비다,2388
핼러윈,2389
바늘,2390
광경,2391
실신,2392
욕조,2393
부다,2394
반했어,2395
이메일,2396
배상금,2397
자청,2398
박테리아,2399
a,2400
b,2401
차이,2402
핸드백,2403
황소,2404
뿔,2405
정면,2406
돌파,2407
참가자,2408
티셔츠,2409
구멍,2410
코미디,2411
신체,2412
25%,2413
소비,2414
매주,2415
메모,2416
기간,2417
배신,2418
당해,2419
엘레베이터,2420
갇히다,2421
용감하다,2422
메달,2423
늑대,2424
역,2425
찍히다,2426
토끼,2427
끌리다,2428
칠면조,2429
다가,2430
지적,2431
알람,2432
시로,2433
맞추다,2434
여동생,2435
짓다,2436
목초지,2437
양,2438
허리,2439
순간,2440
기숙사,2441
미국인,2442
임무,2443
수행,2444
출근,2445
정심,2446
따돌림,2447
괴롭힘,2448
허용,2449
자매,2450
상금,2451
급하다,2452
충,2453
안락,2454
조,2455
부턴,2456
곤욕,2457
실내,2458
잔인하다,2459
1950년,2460
북한,2461
침공,2462
남녀,2463
결합,2464
전이,2465
금값,2466
문제해결,2467
능력,2468
음료수,2469
피하,2470
잠수,2471
분,2472
홀로,2473
개월,2474
최근,2475
카누,2476
의향,2477
월급,2478
정육면체,2479
부피,2480
코르크,2481
서너,2482
보스톤,2483
하지만,2484
보다도,2485
정부,2486
매체,2487
조종,2488
신용,2489
인지야,2490
꾸짖다,2491
9시,2492
이후,2493
잠시,2494
고장,2495
늦,2496
알코올,2497
대지,2498
다음주,2499
박,2500
운전면허,2501
고상하다,2502
십오분,2503
비누,2504
주먹밥,2505
부담스럽다,2506
홋카이도,2507
싸인,2508
쪽지,2509
써주다,2510
아동,2511
심리학자,2512
독일어,2513
문법,2514
아래야,2515
수학,2516
발자국,2517
이어지다,2518
부끄럽다,2519
펜티엄,2520
마이크로프로세서,2521
탑재,2522
왜곡,2523
전염병,2524
수천,2525
취업,2526
알아차리다,2527
석류,2528
노숙자,2529
담요,2530
모으다,2531
발명품,2532
시연,2533
해주,2534
라,2535
항체,2536
퇴치,2537
유전자,2538
dna,2539
특유,2540
배열,2541
심리,2542
높다,2543
식견,2544
공장장,2545
입학시험,2546
교직,2547
가요,2548
얇다,2549
섬유,2550
지키다,2551
되풀이,2552
귀가,2553
닥치다,2554
쫓아내다,2555
참치,2556
통조림,2557
이외,2558
류,2559
벌,2560
뒷마당,2561
야자,2562
나무,2563
심다,2564
무책임하다,2565
선교사,2566
얻다,2567
까지는,2568
편집,2569
장기,2570
기증,2571
금지,2572
서류,2573
사인,2574
직설,2575
지난달,2576
똑같다,2577
못자다,2578
다시다,2579
오른,2580
이니,2581
배웅,2582
올해,2583
발렌타인,2584
데이,2585
과는,2586
해양,2587
생물학자,2588
범주,2589
억지로,2590
직할,2591
다윈,2592
이론,2593
차고,2594
페인트,2595
주문,2596
지도자,2597
중병,2598
소풍,2599
전달,2600
악기,2601
자켓,2602
하든,2603
당연하다,2604
내야,2605
관찰,2606
토대,2607
미술,2608
작품,2609
맡기다,2610
파크,2611
스트리트,2612
트리,2613
계좌,2614
빼,2615
정규직,2616
임시직,2617
나아,2618
하고는,2619
집들이,2620
인정,2621
이식,2622
일보,2623
용기,2624
모나리자,2625
레오나르도,2626
다빈치,2627
패턴,2628
인식,2629
물질,2630
가볍다,2631
눈밑,2632
독특하다,2633
상처,2634
술집,2635
오르다,2636
장비,2637
극제비갈매기,2638
독,2639
무,2640
수년,2641
인터넷,2642
느리다,2643
가능성,2644
다만,2645
삼촌,2646
상관,2647
놀,2648
베이,2649
에야,2650
정류장,2651
예쁘다,2652
이지만,2653
기적,2654
높이,2655
3천,2656
미터,2657
모래바람,2658
인하다,2659
비행,2660
연기,2661
응시,2662
외식,2663
장거리,2664
곤란,2665
처,2666
곤충,2667
솔칙히,2668
흠,2669
반응,2670
지도,2671
등반,2672
바다,2673
요구,2674
충족,2675
보,2676
내주다,2677
한지,2678
상의,2679
인구,2680
60억,2681
특히,2682
수많다,2683
세포,2684
최신,2685
버전,2686
심호흡,2687
그럭저럭,2688
맵다,2689
강요,2690
tv,2691
더위,2692
괴롭히다,2693
청해,2694
감사하다,2695
끌다,2696
두시,2697
세시,2698
질소,2699
산소,2700
나가야,2701
철학,2702
차이점,2703
무대,2704
12시간,2705
켤레,2706
젠,2707
학,2708
일기,2709
보고서,2710
공주,2711
복원,2712
대중,2713
932-8647,2714
지역,2715
천국,2716
구성원,2717
실패,2718
회장,2719
리베이트,2720
혐의,2721
기소,2722
현미경,2723
커다랗다,2724
일반,2725
업무,2726
매번,2727
흥미,2728
타인,2729
존중,2730
인질,2731
생존,2732
생기,2733
언어학,2734
학문,2735
신약,2736
쓰기,2737
눈사람,2738
바이크,2739
에볼라,2740
체액,2741
통,2742
전파,2743
낼,2744
미시시피,2745
중력,2746
1/6,2747
배다,2748
살때,2749
자폐즘,2750
기후,2751
성격,2752
영향,2753
폐,2754
끼치다,2755
삼각형,2756
각도,2757
180,2758
도야,2759
업계,2760
향수,2761
틀림없다,2762
으로도,2763
점수,2764
편하다,2765
엄밀하다,2766
중국,2767
방언,2768
벽장,2769
헌,2770
충전,2771
답변,2772
들이다,2773
추리,2774
실용,2775
옷장,2776
기부,2777
선다형,2778
내규,2779
방침,2780
반도체,2781
수출,2782
병적,2783
펭귄,2784
사회생활,2785
8시간,2786
토너먼트,2787
청년,2788
흔하다,2789
오류,2790
마치다,2791
진보,2792
이루다,2793
여자친구,2794
근방,2795
연,2796
날리다,2797
살인죄,2798
종신형,2799
선고,2800
함,2801
으로써,2802
찾기,2803
매트,2804
화분,2805
버그,2806
때때로,2807
졸라,2808
통화,2809
고객,2810
서비스,2811
상담,2812
원,2813
연결,2814
큐,2815
하드,2816
디스크,2817
포맷,2818
신입,2819
선배,2820
장난감,2821
빼앗다,2822
곧잘,2823
공상,2824
오늘날,2825
영감,2826
초반,2827
반짝,2828
처럼은,2829
외국어,2830
적도,2831
대학,2832
사정,2833
깨닫다,2834
캐치,2835
그런데,2836
이하,2837
한두,2838
수백만,2839
생겨나다,2840
,0
<SOS>,2841
<EOS>,2842
