word,index
믿는,2227
아닌,2228
류,2229
않을,2230
읽고,2231
까지는,2232
그저께,2233
모른다고,2234
사인,2235
똑같은,2236
고대,2237
실력,2238
같지만,2239
바뀌었다,2240
겪었다,2241
이아주,2242
듣자마자,2243
이서,2244
이론,2245
않아도,2246
난사람,2247
존경,2248
걸린,2249
소풍,2250
하는것보다,2251
어렵다,2252
긴,2253
토대,2254
작품,2255
크리스마스트리,2256
보려고,2257
제외,2258
받는,2259
물질,2260
에손,2261
넣어,2262
호수,2263
흥미롭다,2264
이사,2265
가는길,2266
이길,2267
삼촌,2268
상관없이,2269
찾을,2270
사라지고있다,2271
버스정류장,2272
하고싶지,2273
근데,2274
높이,2275
천,2276
미터,2277
비행,2278
연기,2279
않았다고,2280
연애,2281
도와주지,2282
반응,2283
하러가곤,2284
요구,2285
충족,2286
보,2287
최신,2288
없지만,2289
벽,2290
할수있다면,2291
하게,2292
걸렸다,2293
대기,2294
나머지,2295
쓸,2296
켤레,2297
일기,2298
대중,2299
와이,2300
야기,2301
현미경,2302
아름다워,2303
커다란,2304
않았을,2305
휴대폰,2306
사들이,2307
안전하지,2308
통,2309
전파,2310
득,2311
않아서,2312
일하러,2313
영향,2314
앉아있는가,2315
쳐내는,2316
이든,2317
않으면,2318
편하게,2319
답변,2320
돌아가셨을,2321
때세살,2322
용하도록,2323
들고,2324
진보,2325
제대로,2326
연결,2327
먹는것이,2328
새로,2329
장난감,2330
공상,2331
블로그,2332
해주는,2333
다르게,2334
여명,2335
한두,2336
맞는,2337
폴란드,2338
이탈리아,2339
oxford,2340
교통신호등,2341
주지,2342
체포,2343
의집,2344
많은것,2345
지미,2346
유발,2347
화학물질,2348
피부,2349
시내버스,2350
도보,2351
여행자,2352
서울대,2353
살고있는,2354
마을,2355
운전자,2356
활동,2357
으로부터,2358
알고있었는가,2359
지나,2360
하이힐,2361
밝혀졌다,2362
품,2363
파괴,2364
가벼운,2365
판단,2366
거울,2367
하늘,2368
편안한,2369
장면,2370
타고있다,2371
비용,2372
한국인,2373
단계,2374
분후,2375
할게요,2376
불길하다고,2377
여겨져,2378
주의자,2379
보라,2380
고등교육,2381
치료,2382
잎,2383
반면,2384
구입,2385
하기가,2386
이변,2387
susan,2388
되어,2389
놀고있다,2390
기대하면서,2391
코요테,2392
인상,2393
테러,2394
사이버테러,2395
최초,2396
신문,2397
학습,2398
보도,2399
지능,2400
체,2401
이슬람교도,2402
관습,2403
심다,2404
동시,2405
사고방식,2406
민족,2407
역시,2408
비교,2409
사자,2410
짓기,2411
암컷,2412
기회비용,2413
생산,2414
비싼,2415
유명한,2416
젊은이,2417
배낭,2418
겨우,2419
경찰관,2420
벌어지고있는,2421
층,2422
용하지,2423
ben,2424
원하는,2425
형태,2426
행위,2427
근로,2428
시키고,2429
peter,2430
시키기,2431
북극곰,2432
새끼,2433
않았어요,2434
휴일,2435
judy,2436
betty,2437
않고,2438
놓고,2439
충분한,2440
재배,2441
혼잡,2442
되었는지,2443
기다리고있는,2444
왜냐하면,2445
표,2446
물체,2447
언론,2448
신들,2449
심리학자,2450
리모콘,2451
증가,2452
피해,2453
년월,2454
세차,2455
발명,2456
볼수,2457
멕시코,2458
캔,2459
판매,2460
손실,2461
그러자,2462
배울수있다,2463
프로그램,2464
용한,2465
걸리기,2466
쉽다,2467
주제,2468
자체,2469
국민,2470
몰고있었다,2471
지식,2472
등,2473
했고,2474
사진기,2475
있는가,2476
인들,2477
고용주,2478
lincoln,2479
옛,2480
해있다,2481
절반,2482
차지,2483
it,2484
산업,2485
계급,2486
낮,2487
그림,2488
녹색,2489
뽑아,2490
묶어,2491
세명,2492
앉아있었다,2493
jack,2494
눈동자,2495
법률,2496
공급,2497
먹지만,2498
george,2499
의팀,2500
제품,2501
rattin,2502
제작,2503
해보라,2504
개발,2505
장점,2506
수리,2507
쇼핑,2508
꾸는,2509
경기장,2510
충고,2511
부활,2512
희망,2513
부었다,2514
외계,2515
향,2516
불구,2517
혹은,2518
생물,2519
인호,2520
bob,2521
싸움,2522
전국,2523
기독교인,2524
지방,2525
적어진다,2526
부인,2527
아마존,2528
열대우림,2529
분과,2530
버리고,2531
씨앗,2532
데리,2533
레슬링,2534
도와준다,2535
갖게,2536
부정,2537
대개,2538
들어가면,2539
농부,2540
톰크루즈,2541
특수,2542
했기,2543
익명성,2544
세기,2545
단순히,2546
사는것을,2547
좋아합니까,2548
습관,2549
수컷,2550
석,2551
간주,2552
내부,2553
nancy,2554
lucy,2555
파트너,2556
박물관,2557
코끼리,2558
피라미드,2559
각의,2560
용하여,2561
여겨진다,2562
유미,2563
악한,2564
<sos>,2565
<eos>,2566
우와,2567
꼼짝,2568
안아줘,2569
나일,2570
그럴,2571
나야,2572
굉장해,2573
공정하게해,2574
나가,2575
때려,2576
열어,2577
완벽해,2578
시끄러워,2579
환영,2580
왜안,2581
힘내,2582
꺼져,2583
톰을잡,2584
귀엽잖아,2585
귀엽다니,2586
잊어버렸어,2587
나는못,2588
생겼다,2589
작동,2590
되네,2591
일어서,2592
졌어,2593
흘렸어,2594
늦어,2595
이거시도,2596
재밌잖아,2597
재미있을수가,2598
날고있네,2599
짖네,2600
끝내주네,2601
잊어,2602
빌어,2603
움켜쥐어,2604
손대지마,2605
잡고있어,2606
끔찍해라,2607
끔찍할수가,2608
미안해요,2609
금시,2610
죽여라,2611
인사,2612
잠자코,2613
침착해,2614
물러서,2615
거가,2616
꾸벅,2617
졸았어,2618
뜨개질,2619
왼쪽,2620
좌회전,2621
가상해,2622
물어봐,2623
참아,2624
인내심,2625
날라,2626
이거운,2627
반해,2628
진실을마,2629
주해,2630
불타네,2631
따라가,2632
있으세요,2633
어찌나,2634
사랑스러운지,2635
슬프다니,2636
되니,2637
은어,2638
난기,2639
나빴다,2640
따뜻해,2641
가고있어,2642
조용히하고,2643
죽게,2644
아프다,2645
쓰지마,2646
할말이,2647
앉아줘,2648
다시해,2649
비켜,2650
아프네,2651
이동,2652
의했어,2653
잊었어,2654
헉,2655
냈어,2656
도와줬어,2657
끙끙댔어,2658
끄덕였어,2659
은한,2660
숨쉬었어,2661
코,2662
골아,2663
하품,2664
우회,2665
불렀니,2666
활기차게해,2667
애도,2668
운다,2669
끝내,2670
진지하게해,2671
흥미로운데,2672
이상하네,2673
떨려요,2674
건무,2675
시해,2676
안타까워요,2677
불공평해,2678
움직이고있어,2679
둘러봐,2680
짓말을안,2681
자란다,2682
남아있어줘,2683
이지마,2684
춤췄어,2685
포옹,2686
로키스,2687
복종,2688
빨개졌어,2689
사했어,2690
이물,2691
빠져,2692
빠져나갔어,2693
빠져나왔어,2694
내쉬었어,2695
날숨,2696
쉬었어,2697
찡그렸어,2698
피식,2699
톰이낄낄거렸어,2700
키득거렸어,2701
이씨,2702
익,2703
앓는,2704
들이마셨어,2705
무릎,2706
꿇었어,2707
치고,2708
틀렸나,2709
쉬엄쉬엄,2710
내거야,2711
새로운것이라도,2712
쇠고기,2713
피는,2714
붉다,2715
되나요,2716
앞쪽,2717
먹지마,2718
운전해,2719
유령,2720
숟가락,2721
집어,2722
짜증날수가,2723
짜증나다니,2724
건방지다니,2725
끔찍하다니,2726
난사,2727
몰라요,2728
필요해요,2729
피나,2730
이거내꺼니,2731
더워질거야,2732
와요,2733
낡았어,2734
오래되었어,2735
춤춰,2736
춤추고있어,2737
파고있어,2738
땅파,2739
노래해,2740
웃고있어,2741
물어봤어,2742
서둘러주세요,2743
떠나줘,2744
웃어줘,2745
피지,2746
쳐다봐,2747
흐,2748
소리쳐,2749
도망쳤어,2750
진정했어,2751
승낙,2752
싱긋,2753
빙그레,2754
입대,2755
움찔,2756
톰이궁시렁거렸어,2757
투덜거렸어,2758
이주,2759
장했어,2760
성적,2761
톰은빨,2762
날렵해,2763
실없어,2764
멀쩡해,2765
듣고있었어,2766
어깨,2767
으쓱,2768
휘파람,2769
불었어,2770
설마,2771
리안,2772
들어와있어,2773
물어봐도,2774
귀여워,2775
로프,2776
잡으세요,2777
아름다울수가,2778
멋질수가,2779
나향,2780
수병,2781
잠이와,2782
나는말을,2783
그리워,2784
납니다,2785
파이어폭스,2786
죽고싶어요,2787
죽고싶어,2788
죽일것이다,2789
난신,2790
앙이있어,2791
거피,2792
도박,2793
순진했다,2794
어렸다,2795
드러내,2796
분명하게말해,2797
떠들어,2798
웃,2799
어쨌든,2800
머뭇거렸어,2801
정직하다,2802
원합니다,2803
되었습니다,2804
왔어요,2805
좀도,2806
들리세요,2807
새해,2808
복,2809
쪼들리고있었다,2810
편안하다,2811
독서,2812
일하기,2813
라자냐,2814
한국말,2815
찾아볼게,2816
쉬워요,2817
간단해,2818
찾아봐,2819
찾고있어,2820
큰소리,2821
만이,2822
아실것,2823
읽으세요,2824
투덜거려,2825
야옹,2826
하고울었어,2827
티켓,2828
폭력,2829
원해서,2830
똑똑,2831
해보여,2832
무섭게,2833
끓여,2834
를좀,2835
도와주실래요,2836
그랬대,2837
나꿈을,2838
어울려,2839
되세요,2840
새벽,2841
열차,2842
이라니,2843
흥미롭다니,2844
감,2845
싫다,2846
잘안다,2847
난오해,2848
유죄,2849
판결,2850
동물원,2851
나삐,2852
친거아니야,2853
윤리,2854
아프지,2855
습하다,2856
가지세요,2857
당황,2858
하지말자,2859
들어와도,2860
끓었다,2861
벗었다,2862
생,2863
연습생,2864
우울하다,2865
미안합니다,2866
멍청했어,2867
끔찍하네,2868
꽉찼습니다,2869
게을러,2870
피가있었다,2871
순진했어,2872
투표,2873
톰이자웠했어,2874
천재,2875
구나,2876
자고있어,2877
하고계십니까,2878
전화해,2879
신중하게,2880
좋아하나요,2881
바뀌어,2882
검,2883
파일줘,2884
길어,2885
길다,2886
계산서,2887
빨갰어,2888
창피할수가,2889
난말,2890
부럽지,2891
안전하다고,2892
좋습니다,2893
잃어버렸어,2894
늙었을지도,2895
놓쳤어요,2896
했잖아,2897
했잖아요,2898
체계,2899
열었어요,2900
시끄럽네,2901
반갑습니다,2902
일도,2903
울었다,2904
친절하구나,2905
걔네,2906
짜야,2907
도망친다,2908
비었어,2909
후보,2910
고아,2911
톰도빨,2912
흥분해있다,2913
마르지,2914
물을주세요,2915
경고받았었어,2916
좋아하세요,2917
울렸어,2918
떨고있네,2919
무료,2920
거좀,2921
해낼수있니,2922
와서,2923
실없게,2924
굴지마,2925
손톱,2926
믿는다,2927
빠르,2928
게걸,2929
이소리,2930
지르는걸,2931
걷어찼어,2932
수박,2933
기다리는걸,2934
문자,2935
흔들어,2936
깨웠어,2937
골프,2938
난했었어,2939
번경,2940
술취,2941
했었다,2942
난꽤운,2943
좋았었어,2944
먹는걸,2945
지켜봤어,2946
난피,2947
폐해,2948
참을성,2949
가려,2950
임을지고,2951
한판,2952
짧네,2953
보세요,2954
축복,2955
하시길,2956
없으면,2957
과민반응,2958
먹으세요,2959
톰이좀늦,2960
은피,2961
이겼다,2962
켜세요,2963
현금,2964
가져갈거야,2965
조잡한,2966
발상,2967
아름다우시네요,2968
가질수있다,2969
모를,2970
하지못해,2971
구해,2972
보여주실래요,2973
욕심,2974
부리지마,2975
건배,2976
구워,2977
줬다,2978
몰랐어요,2979
느끼고있어,2980
자서가야해,2981
이길거라,2982
앵무새,2983
주책,2984
읽습니다,2985
난울지,2986
나는울지,2987
행복해지고,2988
난년,2989
날수있다면,2990
회원,2991
이건톰탓,2992
옮기자,2993
허상,2994
사는게,2995
쉽지가,2996
작다,2997
좀주세요,2998
전등,2999
꺼졌다,3000
밤,3001
추웠어,3002
조용했어,3003
발끈,3004
묶으세요,3005
하고있을수있다,3006
행복해졌어,3007
톰은아스퍼거,3008
거친,3009
날절,3010
약하다고말,3011
지루해하지,3012
후퇴,3013
먹는,3014
올거야,3015
숨어있어,3016
책입,3017
와이파이,3018
짐작,3019
빠르네,3020
컵,3021
가져도,3022
기사도,3023
집있어요,3024
이루어질거야,3025
이정상,3026
다한,3027
오십,3028
대야,3029
어떻게도,3030
굴었어,3031
쉬고싶어,3032
뒀어요,3033
해놨어,3034
끝내야해,3035
쿨하게,3036
보이려고,3037
난거의,3038
뻔했다,3039
결,3040
코너,3041
내가운전,3042
할께,3043
공산주의,3044
유괴,3045
봤어요,3046
산타,3047
이따,3048
이상자,3049
도신,3050
운전하세요,3051
미안한데나,3052
풀리는데요,3053
사이트,3054
유용합니다,3055
참았어,3056
다국어,3057
솔로,3058
있나,3059
가리는것처럼,3060
몽상,3061
잠겨있었다,3062
더러워,3063
닫혀있었어,3064
닫혀있었어요,3065
가졌다,3066
하얀색,3067
죽기,3068
여기있을거야,3069
내가말하고,3070
이거야,3071
살거야,3072
가르쳐,3073
탐이것,3074
들이,3075
메세지,3076
전염,3077
사료,3078
돌고래,3079
호기심,3080
솔직해지세요,3081
하지말고,3082
솔직해져,3083
서재,3084
새집,3085
살고싶지,3086
다리고있길,3087
기대하고있어,3088
줄돈,3089
오고있길,3090
의도,3091
후톰,3092
나는기,3093
철회,3094
프랑스인,3095
코카인,3096
난애묘,3097
만족스러워,3098
춤추는것은,3099
난춤,3100
추기,3101
여긴거의,3102
리지,3103
그대로,3104
슬프네,3105
끓고있었다,3106
내려지지,3107
날못,3108
알아봤어,3109
당했어,3110
죽어가고있어,3111
사항,3112
불안하게만,3113
가볼수있는것의,3114
가하고있는,3115
가하고있는것의,3116
원했던것의,3117
울고있어,3118
쌉니다,3119
쪘어,3120
커요,3121
깡패,3122
어지러움,3123
불안해하고,3124
소심한아이야,3125
파서,3126
신세,3127
들고있어,3128
배고프대,3129
이상했었어,3130
굴고있었어,3131
장운,3132
좋았다,3133
은빛,3134
반사,3135
확실히하고,3136
씻고있습니까,3137
없죠,3138
이제우,3139
도와줄거야,3140
숨어도,3141
대단해,3142
자야해,3143
귀엽네,3144
떨리고있어,3145
카페인,3146
펜좀,3147
감으세요,3148
콩,3149
스프,3150
필요하니,3151
치실,3152
쓰는것을,3153
알았죠,3154
비웃지마,3155
유용해,3156
지쳐,3157
말하려고,3158
태어났다,3159
택시,3160
질거라는,3161
남,3162
돕는것을,3163
달릴수있어,3164
외로워하는것,3165
좋아하는것,3166
나자고싶어,3167
들르고싶다,3168
가고싶었어,3169
바빴어,3170
젊었으면,3171
떠났을까,3172
있을게,3173
내가이것을,3174
기있을거야,3175
놀랐어요,3176
일어났습니다,3177
안좋은가,3178
보네요,3179
출처,3180
찾으러,3181
봐나,3182
바쁘잖아,3183
멍청하다,3184
야할까,3185
스럽지,3186
훔쳤다,3187
건문제,3188
심장,3189
목격자,3190
가스,3191
않았다더라,3192
떨어뜨렸다,3193
빌려,3194
마시고있어,3195
갈거래,3196
떠났지,3197
만들고있어,3198
안된다,3199
잃어버렸다,3200
쫓아갔어,3201
매끈하게,3202
닦았어,3203
맥박,3204
우선,3205
떠나야한,3206
불러요,3207
싫은거야,3208
할퀴었어,3209
모욕,3210
별명,3211
닫지마,3212
필요한것,3213
하나님,3214
아신다,3215
기만,3216
용했다,3217
기오,3218
신다,3219
참석,3220
추운,3221
초콜렛,3222
안됩니다,3223
싫어한다는건,3224
가는게,3225
웃긴것,3226
꿈꾼다고,3227
싫어한다고,3228
사지,3229
않겠어,3230
만나려고,3231
늙었나,3232
하고있을,3233
없이는,3234
바쁘지는,3235
가울,3236
울어서,3237
쓰여있어,3238
검도,3239
무술,3240
라이센스,3241
봐도,3242
되겠습니까,3243
이상아,3244
듣지,3245
앉지말아줘,3246
뜨겁다,3247
정확하다,3248
기발하네,3249
끔찍해,3250
이국,3251
짜요,3252
읽을수있지,3253
안잔,3254
이명,3255
관리,3256
와같이,3257
늦었어,3258
분명히,3259
번역가,3260
결단,3261
력,3262
친절해,3263
똑똑하고,3264
웃겨,3265
피우고있어,3266
여기있어서,3267
행복해하네,3268
열었어,3269
길네가,3270
심한,3271
믿겠지,3272
불러일으켜,3273
색,3274
였지,3275
해야하는거죠,3276
건망증,3277
좀있구나,3278
따라가고있었어,3279
확실해,3280
빌려도,3281
일수있을까,3282
먹어야만,3283
놔두지마,3284
일정한,3285
속도,3286
때우고있을,3287
행복하고싶다,3288
일어난다,3289
믿겠는데,3290
나사진,3291
찍는거,3292
윙윙,3293
들렸어,3294
가할수있길,3295
이길수있다는건,3296
나는거의,3297
난내,3298
가하는것이,3299
난정,3300
돕고싶었어,3301
말하지말았어야,3302
아까,3303
취소,3304
드려고,3305
만족스러웠었어,3306
보고싶어요,3307
널도울수있어서,3308
기뻤어,3309
실망했어,3310
많으면,3311
따를게,3312
바빠서,3313
기다리고있다,3314
덥네,3315
더운,3316
차세요,3317
단체사진,3318
찍읍시다,3319
똑똑하길,3320
빌자,3321
해도,3322
신인,3323
누르지마,3324
말을못해,3325
흰,3326
입고있다,3327
키우고싶어해,3328
이건정,3329
신호야,3330
짖는걸,3331
헷빛,3332
녹였어,3333
마음대로,3334
톰은표적을겨눴다,3335
자택,3336
배워야해,3337
사랑스러운,3338
부족해,3339
색소폰,3340
피곤해,3341
보인다고말,3342
괜찮대,3343
맨날,3344
만자,3345
물리,3346
푹,3347
빠져있었다,3348
따라잡을수,3349
없겠지,3350
돌아가야한,3351
맡겠다,3352
하겠다,3353
먹고싶어,3354
필요한건,3355
휴식,3356
싶니,3357
왜날,3358
쳐다보는거지,3359
래그,3360
하려던것이었어,3361
초보,3362
사각형,3363
이개,3364
자료,3365
인용,3366
도와주실수있습니까,3367
만드신거예요,3368
내가말하는대로,3369
해내가하는대로,3370
말고,3371
굽는거,3372
야안,3373
하길,3374
가공,3375
짜를,3376
그리스,3377
그만뒀어,3378
맞았니,3379
되어가,3380
없인못,3381
벗지,3382
안좋아해,3383
꼬마,3384
슬펐어,3385
그러다가,3386
다쳤었어요,3387
좋았던,3388
부럽다고말해,3389
차분해질,3390
하는지안다,3391
주리,3392
읽는걸,3393
감동,3394
탐을,3395
넣고싶어,3396
도와주려고,3397
자각,3398
피곤해지고,3399
아침형인간,3400
자연,3401
쪄,3402
바쁜,3403
나날,3404
보내던,3405
참이었어,3406
넘게,3407
멈추는건,3408
그만두는건,3409
내가가져도,3410
내가우려,3411
최악,3412
맙소사,3413
어떡해,3414
제사,3415
과를,3416
받아주세요,3417
낭비하지말아줘,3418
실행,3419
틀렸다고말해,3420
꾸는것이아니라고,3421
슬프게,3422
북쪽,3423
거래,3424
차가워,3425
은막,3426
가한것에,3427
깎아,3428
올라갔다,3429
좋,3430
아보,3431
해봤다,3432
나쁜사람,3433
철로,3434
난간,3435
마를하고,3436
불옆,3437
앞줄,3438
의차,3439
엄청나게,3440
지루해,3441
들어가게,3442
들어오게,3443
는야,3444
로비,3445
기다려주세요,3446
부쳐,3447
날이었다,3448
믿고있지,3449
평등하게,3450
비디오게임,3451
멍청이,3452
부르고있어,3453
쓰실,3454
망친다,3455
하셨나요,3456
하고있다고,3457
맛있습니다,3458
드셨나요,3459
외로웠던,3460
도둑,3461
맞았던,3462
내려왔다,3463
가문,3464
열려고하였다,3465
전자담배,3466
안전해,3467
전화했다,3468
부를줄,3469
도출,3470
가르칠수있어,3471
물어볼수,3472
많은것을말,3473
해줄수는,3474
창피함은,3475
외로워지고,3476
해봤어,3477
보험,3478
꾸고있어,3479
울었는지를,3480
만나는것을,3481
나는가을보다,3482
불렀어야,3483
갔어야,3484
먹지말았어야,3485
정확한것,3486
아는것,3487
같은데,3488
잊어버린줄,3489
악수,3490
난운,3491
전하,3492
지하실,3493
드릴게요,3494
도와줄게,3495
개는,3496
오빠,3497
내형,3498
미루는것은,3499
유용하네,3500
해냈다,3501
턱수염,3502
땋았,3503
불행해,3504
쏘고있어,3505
좋아하네,3506
보내게,3507
자랐네,3508
있을수도,3509
탄약,3510
바닥나고있어,3511
대학생,3512
리기,3513
주차,3514
할수있을까,3515
살고싶어,3516
멈춰줄래,3517
않는게,3518
좋을걸,3519
외롭구나,3520
속인,3521
있었지,3522
악티늄,3523
시민,3524
오르간,3525
칠수있어,3526
그리워해,3527
단단해,3528
가절,3529
박해,3530
보이냐,3531
하고싶어,3532
이루어져,3533
유언,3534
썼습니다,3535
정답,3536
알고있을걸,3537
메시지,3538
해독,3539
고안,3540
했거든,3541
가누군,3542
미안해하는것,3543
볼펜,3544
난곧,3545
외과의사,3546
우스운것,3547
같네,3548
한심한것,3549
난도,3550
하려는지는,3551
가난했었다,3552
보고싶었어,3553
이든지,3554
난좀,3555
촌스러워,3556
끼어들어서,3557
보고싶어,3558
죽겠어,3559
신뢰,3560
킬로그램,3561
말거는것은,3562
쓸데없어,3563
배우는데에는,3564
놔두세요,3565
유방암,3566
보이고싶어한,3567
메리크리스마스,3568
정확했어,3569
배움,3570
받고있어,3571
말장난,3572
강제,3573
앉혔다,3574
둘러봤어,3575
좋아한다고말,3576
곧집,3577
수고,3578
교훈,3579
울고있었어,3580
진흙탕,3581
놀았다,3582
유망,3583
포장,3584
쓰다,3585
써요,3586
엔별,3587
빵,3588
이차,3589
멋있어,3590
될수,3591
팔려고내놓은,3592
집아니에요,3593
유용한,3594
자식,3595
자고있는것처럼,3596
붙었어,3597
드디어,3598
찾았다더라,3599
은교,3600
문서,3601
서명,3602
창피해해,3603
감자칩,3604
소심한것,3605
믿길,3606
순진해,3607
크지,3608
있다는듯이,3609
끄덕였다,3610
하얗게,3611
칠했어,3612
곰곰,3613
있다고말,3614
쾅,3615
놓았다,3616
가진것을,3617
스펙트럼,3618
무례했다,3619
태도,3620
다가오고있어,3621
에전,3622
곧진실을,3623
어두워질,3624
기다릴게,3625
돌아올거야,3626
시켰어,3627
허송,3628
스카이프,3629
사용자이름,3630
해줄거야,3631
어려울까,3632
괜찮겠니,3633
상관없는거,3634
알잖아,3635
속이셨죠,3636
속였지,3637
유혹,3638
믿어도,3639
되겠니,3640
깎을수있나요,3641
정당,3642
화할수있니,3643
고르세요,3644
게뭘,3645
할지를,3646
해줬니,3647
알고계시나요,3648
야하니,3649
알겠어요,3650
살펴보고싶어,3651
사랑받고싶어해,3652
출구,3653
인가요,3654
헌혈,3655
적이있니,3656
꿈꿔,3657
개국,3658
웃게,3659
기원,3660
했다는것을,3661
슬픔,3662
뭐라,3663
뜰수,3664
된줄,3665
모르겠네,3666
에게도,3667
살아요,3668
최소한,3669
즉각,3670
집인것,3671
보이는줄,3672
쓰지말라고,3673
살았었어,3674
비참하고,3675
불행했어,3676
외동,3677
이었으면,3678
쏠거야,3679
원하는게,3680
지모,3681
르,3682
할지잘,3683
가입,3684
열어서,3685
미안한데내가,3686
도와줄수가,3687
일하던,3688
울거야,3689
가하고,3690
싶은말,3691
방이,3692
충분히있나요,3693
나쁠수는,3694
가감,3695
당할수있어,3696
자기말에서,3697
떨어졌어,3698
중년,3699
크지는,3700
침실,3701
정리,3702
걸고있었어,3703
컵케익,3704
도와줄수,3705
떴어,3706
접시,3707
공휴일,3708
집을구,3709
년도,3710
요령,3711
학습장애,3712
고혈압,3713
은제,3714
검소,3715
과체중,3716
열정,3717
됐다고,3718
외로웠다고,3719
일을하세요,3720
미친,3721
외로워해,3722
멕시코인,3723
가르쳐주었다,3724
귀여운,3725
사로잡았어,3726
불교,3727
유래,3728
들어주시겠습니까,3729
할거라고,3730
나쁘다고,3731
기대하지마,3732
여우,3733
교도소,3734
이라,3735
도타,3736
웃은걸,3737
끊었어,3738
흔들림이,3739
견고하다,3740
굳건,3741
서산,3742
울거라곤,3743
해보이고,3744
혼나고싶지,3745
느낌,3746
놀기,3747
오늘이,3748
싶은,3749
d,3750
떠날수밖에,3751
싫어서,3752
물어볼것이있습니다,3753
어떤말을해,3754
알고있길,3755
우연이,3756
아니었다는,3757
양보,3758
다질을,3759
났던것기,3760
먹을것을,3761
샀어야,3762
이상해있어,3763
예민한것,3764
달리아,3765
가혹,3766
늦을까봐,3767
혼났어,3768
난거기에,3769
들어갈거야,3770
와줘서,3771
빼,3772
가버려서,3773
도와주는것이다,3774
수사,3775
없었지,3776
않니,3777
비단,3778
내말을지지,3779
되겠다,3780
되었어요,3781
어르신,3782
굶어,3783
비싸다,3784
자석,3785
뉴스,3786
주소,3787
물어보더라,3788
걸자기,3789
정장,3790
입지,3791
앉고싶어하지,3792
한집안,3793
고양,3794
갖,3795
패스트푸드,3796
장님,3797
귀머거리,3798
벙어리,3799
이확,3800
인하러,3801
담해,3802
우겼어,3803
무죄,3804
챘다,3805
가과,3806
체중,3807
책임감,3808
느낀다고말,3809
줄앞,3810
로맨틱,3811
하다고,3812
논리,3813
하려,3814
애썼다,3815
더할인,3816
해주기를,3817
원했습니다,3818
탈수,3819
불렀으면,3820
내가어디,3821
서자기로,3822
깨웠니,3823
작곡가,3824
졸려해,3825
넌너,3826
받아들일,3827
마셔야겠어,3828
가진실을말,3829
비참하지,3830
잊어버리셨네요,3831
가할수있는건,3832
하는것,3833
반짝이는것,3834
취한,3835
찾는걸,3836
괜찮은지,3837
해줄수있어,3838
들었니,3839
부치실,3840
짐이있으세요,3841
앓고있어,3842
의료,3843
용해,3844
뒤집었다,3845
훔치다가,3846
잡혔다,3847
난처해졌다,3848
없인,3849
바,3850
의치,3851
올지,3852
상편,3853
쓰지,3854
우연,3855
일치,3856
싫었어,3857
돌봐야해,3858
옛날,3859
사야해,3860
킬로미터,3861
달려,3862
않았어야,3863
직도,3864
공평하다고,3865
돌보고있어,3866
돌아가고싶어,3867
알았으면,3868
주고싶었어,3869
물주,3870
끝냈다,3871
하니,3872
기뻐,3873
난책,3874
읽고있을,3875
부르고있을,3876
망나니,3877
샤워,3878
수상스키,3879
어두워서,3880
읽겠어,3881
리눅스,3882
날기,3883
당근,3884
벗겨주세요,3885
간단하게,3886
장키,3887
곱은,3888
미안한데,3889
하는지못,3890
알아듣겠어,3891
돌봐줘서,3892
일년전,3893
일어났다,3894
밝게,3895
빛나고있었어,3896
투성이,3897
들어요,3898
정글,3899
법칙,3900
썩,3901
브랜디,3902
어두워진,3903
돌아왔어,3904
배우러,3905
보이던데,3906
됐는지,3907
전기기사,3908
외로운데,3909
야구모,3910
노란,3911
않을것을안다,3912
모르고있는걸,3913
입는걸,3914
계단,3915
걸어갔다,3916
옳았다,3917
아팠는데,3918
괜찮았어,3919
만나러거기에,3920
본다더라,3921
죽을거야,3922
원하는건,3923
따끈한,3924
찾으시나요,3925
걸수있죠,3926
두었니,3927
제일,3928
왜내,3929
걸너,3930
수염,3931
함께라면,3932
행복해질,3933
같니,3934
끈질긴,3935
항생제,3936
죽일수,3937
됐니,3938
걸리지,3939
물어,3940
묻지말아줘,3941
묻지마,3942
들내가,3943
틀렸대,3944
죽는다,3945
곱하기,3946
이십,3947
오야,3948
지켜보고있어,3949
날랐다,3950
모국어,3951
로사,3952
용한다,3953
햄버거,3954
아니라니까,3955
남자친구,3956
가오,3957
상혼,3958
먹을만한,3959
먹을,3960
정확하다고,3961
잊어버린건,3962
일주,3963
일전,3964
찍었어,3965
탐이거기,3966
외로워하는지,3967
내렸다,3968
마시고,3969
즐깁시다,3970
들어갈수있는지,3971
파리,3972
갈래,3973
잔디,3974
밟지,3975
현재상황,3976
보고하십시요,3977
큰딸,3978
이하나,3979
금보,3980
낮아,3981
제철,3982
하려던거야,3983
지붕,3984
해달라고,3985
부상,3986
당할수도,3987
뛰어들진,3988
뛰어들지,3989
무언,3990
가를말하려고,3991
애써하지,3992
선구자,3993
개척,3994
수다,3995
진통제,3996
바쁘다,3997
부유한,3998
불면증,3999
성숙해,4000
윗방,4001
외롭다고,4002
머물고싶어한,4003
있고싶어한,4004
속셈,4005
인거,4006
논쟁,4007
어딨었니,4008
공중전화,4009
않았니,4010
공통점,4011
많네,4012
채식주의자,4013
되어야해,4014
수렁,4015
빠지고있다,4016
볼수있어,4017
맛있다,4018
쓸모,4019
있을거라고,4020
가도울수있을거라고,4021
영혼,4022
이야말로,4023
영원한,4024
치인,4025
끝냈니,4026
알몸,4027
샤워실,4028
도와주리라는,4029
